user_id,age,gender,height,weight,activity_level,dietary_preference,BMI,obesity_level,goal,TDEE,daily_cals_goal,protein_g,carbs_g,fats_g
1290,49,Female,186,57,Sedentary,Vegetarian,16.48,underweight,gain_muscle,1591.8,2091.8,139.28,179.08,35.37
1291,67,Female,196,62,Sedentary,Vegetarian,16.14,underweight,gain_muscle,1618.8,2118.8,141.64,182.12,35.97
1292,19,Male,185,68,Extremely Active,Vegan,19.87,healthy weight,mainten_weight,3317.88,3317.88,248.84,331.79,110.6
1293,27,Female,189,66,Very Active,Vegetarian,18.48,underweight,gain_muscle,2665.56,3165.56,233.24,299.88,59.23
1294,19,Male,163,100,Lightly Active,Omnivore,37.64,obese,loss_weight,2652.03,2152.03,265.2,198.9,88.4
1295,53,Male,189,58,Extremely Active,Vegetarian,16.24,underweight,gain_muscle,2852.38,3352.38,249.58,320.89,63.39
1296,65,Male,158,84,Extremely Active,Omnivore,33.65,obese,loss_weight,2864.25,2364.25,286.43,214.82,95.47
1297,37,Female,152,98,Sedentary,Vegetarian,42.42,severely obese,loss_weight,1900.8,1400.8,190.08,142.56,63.36
1298,69,Male,194,62,Extremely Active,Vegetarian,16.47,underweight,gain_muscle,2835.75,3335.75,248.13,319.02,63.02
1299,43,Male,173,52,Extremely Active,Omnivore,17.37,underweight,gain_muscle,2643.38,3143.38,231.3,297.38,58.74
1300,62,Female,195,90,Extremely Active,Omnivore,23.67,healthy weight,mainten_weight,3130.72,3130.72,234.8,313.07,104.36
1301,19,Female,174,100,Moderately Active,Vegetarian,33.03,obese,loss_weight,2838.83,2338.83,283.88,212.91,94.63
1302,47,Female,162,84,Very Active,Vegetarian,32.01,obese,loss_weight,2512.46,2012.46,251.25,188.43,83.75
1303,19,Male,166,52,Lightly Active,Vegan,18.87,healthy weight,mainten_weight,2017.81,2017.81,151.34,201.78,67.26
1304,52,Male,179,62,Extremely Active,Vegetarian,19.35,healthy weight,mainten_weight,2819.12,2819.12,211.43,281.91,93.97
1305,64,Female,182,93,Very Active,Omnivore,28.08,overweight,loss_weight,2736.71,2236.71,273.67,205.25,91.22
1306,29,Female,181,85,Extremely Active,Vegan,25.95,overweight,loss_weight,3182.97,2682.97,318.3,238.72,106.1
1307,46,Female,175,75,Extremely Active,Omnivore,24.49,healthy weight,mainten_weight,2760.22,2760.22,207.02,276.02,92.01
1308,25,Female,160,61,Lightly Active,Vegan,23.83,healthy weight,mainten_weight,1820.5,1820.5,136.54,182.05,60.68
1309,28,Female,175,76,Extremely Active,Vegetarian,24.82,healthy weight,mainten_weight,2950.22,2950.22,221.27,295.02,98.34
1310,49,Female,198,76,Lightly Active,Omnivore,19.39,healthy weight,mainten_weight,2188.31,2188.31,164.12,218.83,72.94
1311,40,Female,183,58,Sedentary,Omnivore,17.32,underweight,gain_muscle,1635.3,2135.3,143.09,183.97,36.34
1312,69,Female,161,85,Extremely Active,Omnivore,32.79,obese,loss_weight,2565.47,2065.47,256.55,192.41,85.52
1313,54,Female,179,57,Moderately Active,Vegan,17.79,underweight,gain_muscle,1949.51,2449.51,170.58,219.32,43.32
1314,27,Male,185,52,Moderately Active,Omnivore,15.19,underweight,gain_muscle,2396.69,2896.69,209.71,269.63,53.26
1315,24,Male,198,87,Sedentary,Vegetarian,22.19,healthy weight,mainten_weight,2391.0,2391.0,179.32,239.1,79.7
1316,42,Male,154,86,Lightly Active,Vegetarian,36.26,obese,loss_weight,2224.06,1724.06,222.41,166.8,74.14
1317,57,Female,167,72,Lightly Active,Vegan,25.82,overweight,loss_weight,1811.91,1311.91,181.19,135.89,60.4
1318,60,Male,181,94,Moderately Active,Vegan,28.69,overweight,loss_weight,2753.19,2253.19,275.32,206.49,91.77
1319,27,Male,167,62,Sedentary,Omnivore,22.23,healthy weight,mainten_weight,1840.5,1840.5,138.04,184.05,61.35
1320,45,Male,193,86,Moderately Active,Vegan,23.09,healthy weight,mainten_weight,2861.69,2861.69,214.63,286.17,95.39
1321,37,Male,168,64,Lightly Active,Vegan,22.68,healthy weight,mainten_weight,2076.25,2076.25,155.72,207.62,69.21
1322,29,Male,155,69,Lightly Active,Vegan,28.72,overweight,loss_weight,2088.28,1588.2800000000002,208.83,156.62,69.61
1323,50,Male,193,99,Lightly Active,Vegetarian,26.58,overweight,loss_weight,2682.97,2182.97,268.3,201.22,89.43
1324,52,Female,159,76,Moderately Active,Vegan,30.06,obese,loss_weight,2065.76,1565.7600000000002,206.58,154.93,68.86
1325,61,Female,192,93,Extremely Active,Vegan,25.23,overweight,loss_weight,3161.6,2661.6,316.16,237.12,105.39
1326,41,Male,166,66,Very Active,Omnivore,23.95,healthy weight,mainten_weight,2583.19,2583.19,193.74,258.32,86.11
1327,40,Male,165,66,Moderately Active,Omnivore,24.24,healthy weight,mainten_weight,2319.19,2319.19,173.94,231.92,77.31
1328,37,Female,194,50,Sedentary,Omnivore,13.29,underweight,gain_muscle,1639.8,2139.8,143.48,184.48,36.44
1329,44,Male,156,78,Moderately Active,Omnivore,32.05,obese,loss_weight,2387.0,1887.0,238.7,179.03,79.57
1330,36,Male,165,82,Extremely Active,Vegetarian,30.12,obese,loss_weight,3184.88,2684.88,318.49,238.87,106.16
1331,56,Male,184,69,Moderately Active,Vegetarian,20.38,healthy weight,mainten_weight,2425.75,2425.75,181.93,242.58,80.86
1332,20,Female,156,96,Lightly Active,Vegetarian,39.45,obese,loss_weight,2301.75,1801.75,230.18,172.63,76.72
1333,52,Female,172,54,Sedentary,Vegetarian,18.25,underweight,gain_muscle,1432.8,1932.8,125.37,161.19,31.84
1334,47,Male,155,80,Very Active,Vegan,33.3,obese,loss_weight,2654.34,2154.34,265.43,199.08,88.48
1335,23,Female,181,95,Extremely Active,Vegetarian,29.0,overweight,loss_weight,3429.97,2929.97,343.0,257.25,114.33
1336,41,Male,170,90,Extremely Active,Vegan,31.14,obese,loss_weight,3348.75,2848.75,334.88,251.16,111.62
1337,65,Male,163,73,Moderately Active,Vegan,27.48,overweight,loss_weight,2214.56,1714.56,221.46,166.09,73.82
1338,39,Male,191,86,Moderately Active,Omnivore,23.57,healthy weight,mainten_weight,2888.81,2888.81,216.66,288.88,96.29
1339,32,Male,188,81,Sedentary,Vegan,22.92,healthy weight,mainten_weight,2196.0,2196.0,164.7,219.6,73.2
1340,29,Female,179,79,Extremely Active,Vegetarian,24.66,healthy weight,mainten_weight,3045.22,3045.22,228.39,304.52,101.51
1341,69,Male,199,60,Lightly Active,Vegetarian,15.15,underweight,gain_muscle,2067.66,2567.66,180.92,232.61,45.95
1342,35,Male,181,56,Extremely Active,Omnivore,17.09,underweight,gain_muscle,2890.38,3390.38,252.91,325.17,64.23
1343,21,Male,177,60,Moderately Active,Vegan,19.15,healthy weight,mainten_weight,2489.69,2489.69,186.73,248.97,82.99
1344,49,Female,151,57,Very Active,Omnivore,25.0,overweight,loss_weight,1910.87,1410.87,191.09,143.32,63.7
1345,70,Female,186,83,Sedentary,Vegan,23.99,healthy weight,mainten_weight,1777.8,1777.8,133.33,177.78,59.26
1346,63,Female,186,96,Very Active,Omnivore,27.75,overweight,loss_weight,2840.21,2340.21,284.02,213.02,94.67
1347,42,Female,151,55,Extremely Active,Vegetarian,24.12,healthy weight,mainten_weight,2133.22,2133.22,159.99,213.32,71.11
1348,49,Female,174,63,Lightly Active,Vegetarian,20.81,healthy weight,mainten_weight,1803.31,1803.31,135.25,180.33,60.11
1349,64,Female,182,54,Lightly Active,Vegetarian,16.3,underweight,gain_muscle,1645.19,2145.19,143.95,185.08,36.56
1350,21,Female,183,56,Very Active,Omnivore,16.72,underweight,gain_muscle,2480.12,2980.12,217.01,279.01,55.11
1351,39,Male,166,67,Moderately Active,Vegan,24.31,healthy weight,mainten_weight,2352.12,2352.12,176.41,235.21,78.4
1352,38,Female,150,58,Lightly Active,Vegan,25.78,overweight,loss_weight,1603.94,1103.94,160.39,120.3,53.46
1353,69,Female,179,58,Lightly Active,Vegan,18.1,underweight,gain_muscle,1640.03,2140.0299999999997,143.5,184.5,36.45
1354,57,Female,188,59,Very Active,Omnivore,16.69,underweight,gain_muscle,2275.28,2775.28,199.09,255.97,50.56
1355,43,Female,169,52,Extremely Active,Vegetarian,18.21,underweight,gain_muscle,2280.47,2780.47,199.54,256.55,50.68
1356,42,Female,187,58,Lightly Active,Vegetarian,16.59,underweight,gain_muscle,1894.41,2394.41,165.76,213.12,42.1
1357,28,Male,186,83,Lightly Active,Omnivore,23.99,healthy weight,mainten_weight,2554.06,2554.06,191.55,255.41,85.14
1358,20,Female,153,96,Very Active,Vegan,41.01,severely obese,loss_weight,2855.31,2355.31,285.53,214.15,95.18
1359,41,Female,159,74,Moderately Active,Vegan,29.27,overweight,loss_weight,2120.01,1620.0100000000002,212.0,159.0,70.67
1360,18,Female,168,75,Extremely Active,Vegetarian,26.57,overweight,loss_weight,2943.1,2443.1,294.31,220.73,98.1
1361,66,Female,195,94,Extremely Active,Vegan,24.72,healthy weight,mainten_weight,3168.72,3168.72,237.65,316.87,105.62
1362,37,Male,180,51,Lightly Active,Vegan,15.74,underweight,gain_muscle,2000.62,2500.62,175.05,225.07,44.46
1363,46,Female,169,100,Very Active,Omnivore,35.01,obese,loss_weight,2872.56,2372.56,287.26,215.44,95.75
1364,34,Female,163,57,Lightly Active,Vegan,21.45,healthy weight,mainten_weight,1729.41,1729.41,129.71,172.94,57.65
1365,56,Female,180,75,Very Active,Omnivore,23.15,healthy weight,mainten_weight,2473.65,2473.65,185.52,247.37,82.45
1366,70,Male,196,84,Sedentary,Vegetarian,21.87,healthy weight,mainten_weight,2064.0,2064.0,154.8,206.4,68.8
1367,66,Male,158,98,Sedentary,Omnivore,39.26,obese,loss_weight,1971.0,1471.0,197.1,147.82,65.7
1368,50,Female,162,78,Sedentary,Omnivore,29.72,overweight,loss_weight,1657.8,1157.8,165.78,124.33,55.26
1369,23,Female,193,98,Moderately Active,Vegan,26.31,overweight,loss_weight,2960.89,2460.89,296.09,222.07,98.7
1370,33,Female,165,82,Extremely Active,Vegan,30.12,obese,loss_weight,2897.97,2397.97,289.8,217.35,96.6
1371,23,Female,193,76,Sedentary,Vegetarian,20.4,healthy weight,mainten_weight,2028.3,2028.3,152.12,202.83,67.61
1372,40,Male,152,82,Sedentary,Vegetarian,35.49,obese,loss_weight,1890.0,1390.0,189.0,141.75,63.0
1373,20,Male,166,94,Lightly Active,Vegan,34.11,obese,loss_weight,2588.44,2088.44,258.84,194.13,86.28
1374,21,Female,170,59,Extremely Active,Omnivore,20.42,healthy weight,mainten_weight,2634.35,2634.35,197.58,263.44,87.81
1375,33,Male,173,77,Very Active,Vegetarian,25.73,overweight,loss_weight,2917.41,2417.41,291.74,218.81,97.25
1376,41,Male,199,52,Extremely Active,Vegan,13.13,underweight,gain_muscle,2971.12,3471.12,259.97,334.25,66.02
1377,63,Male,188,100,Moderately Active,Omnivore,28.29,overweight,loss_weight,2890.75,2390.75,289.07,216.81,96.36
1378,69,Male,171,99,Extremely Active,Omnivore,33.86,obese,loss_weight,3265.62,2765.62,326.56,244.92,108.85
1379,43,Male,169,64,Moderately Active,Vegetarian,22.41,healthy weight,mainten_weight,2303.69,2303.69,172.78,230.37,76.79
1380,51,Female,193,100,Very Active,Vegan,26.85,overweight,loss_weight,3088.18,2588.18,308.82,231.61,102.94
1381,41,Female,153,56,Moderately Active,Vegan,23.92,healthy weight,mainten_weight,1782.89,1782.89,133.72,178.29,59.43
1382,64,Female,182,70,Extremely Active,Vegetarian,21.13,healthy weight,mainten_weight,2577.35,2577.35,193.3,257.74,85.91
1383,40,Female,199,58,Sedentary,Vegan,14.65,underweight,gain_muscle,1755.3,2255.3,153.59,197.47,39.01
1384,67,Male,161,89,Sedentary,Vegan,34.34,obese,loss_weight,1879.5,1379.5,187.95,140.96,62.65
1385,21,Male,188,84,Extremely Active,Omnivore,23.77,healthy weight,mainten_weight,3638.5,3638.5,272.89,363.85,121.28
1386,52,Female,193,90,Lightly Active,Vegan,24.16,healthy weight,mainten_weight,2317.22,2317.22,173.79,231.72,77.24
1387,21,Male,165,72,Moderately Active,Vegan,26.45,overweight,loss_weight,2559.44,2059.44,255.94,191.96,85.31
1388,25,Male,153,50,Very Active,Vegan,21.36,healthy weight,mainten_weight,2305.03,2305.03,172.88,230.5,76.83
1389,58,Male,151,80,Lightly Active,Vegan,35.09,obese,loss_weight,2005.78,1505.78,200.58,150.43,66.86
1390,19,Male,177,67,Moderately Active,Vegetarian,21.39,healthy weight,mainten_weight,2613.69,2613.69,196.03,261.37,87.12
1391,32,Male,161,58,Sedentary,Omnivore,22.38,healthy weight,mainten_weight,1717.5,1717.5,128.81,171.75,57.25
1392,55,Female,194,65,Very Active,Vegetarian,17.27,underweight,gain_muscle,2460.71,2960.71,215.31,276.83,54.68
1393,37,Female,198,87,Sedentary,Vegan,22.19,healthy weight,mainten_weight,2113.8,2113.8,158.53,211.38,70.46
1394,30,Male,179,78,Extremely Active,Vegetarian,24.34,healthy weight,mainten_weight,3332.12,3332.12,249.91,333.21,111.07
1395,52,Male,175,98,Lightly Active,Omnivore,32.0,obese,loss_weight,2500.78,2000.7800000000002,250.08,187.56,83.36
1396,42,Female,168,58,Extremely Active,Vegan,20.55,healthy weight,mainten_weight,2392.1,2392.1,179.41,239.21,79.74
1397,56,Female,157,84,Moderately Active,Omnivore,34.08,obese,loss_weight,2139.39,1639.3899999999999,213.94,160.45,71.31
1398,24,Male,188,51,Moderately Active,Omnivore,14.43,underweight,gain_muscle,2433.5,2933.5,212.93,273.77,54.08
1399,18,Female,198,91,Extremely Active,Omnivore,23.21,healthy weight,mainten_weight,3603.35,3603.35,270.25,360.34,120.11
1400,19,Male,191,93,Very Active,Vegan,25.49,overweight,loss_weight,3508.22,3008.22,350.82,263.12,116.94
1401,47,Female,190,78,Sedentary,Omnivore,21.61,healthy weight,mainten_weight,1885.8,1885.8,141.44,188.58,62.86
1402,29,Female,153,88,Extremely Active,Vegetarian,37.59,obese,loss_weight,2907.47,2407.47,290.75,218.06,96.92
1403,47,Male,175,90,Extremely Active,Vegan,29.39,overweight,loss_weight,3351.12,2851.12,335.11,251.33,111.7
1404,69,Female,162,98,Extremely Active,Omnivore,37.34,obese,loss_weight,2824.35,2324.35,282.44,211.83,94.14
1405,69,Male,195,84,Moderately Active,Vegetarian,22.09,healthy weight,mainten_weight,2664.06,2664.06,199.8,266.41,88.8
1406,44,Female,152,60,Extremely Active,Vegan,25.97,overweight,loss_weight,2221.1,1721.1,222.11,166.58,74.04
1407,56,Female,199,88,Moderately Active,Vegetarian,22.22,healthy weight,mainten_weight,2608.26,2608.26,195.62,260.83,86.94
1408,23,Female,151,74,Lightly Active,Vegan,32.45,obese,loss_weight,1935.66,1435.66,193.57,145.17,64.52
1409,60,Female,188,82,Extremely Active,Vegetarian,23.2,healthy weight,mainten_weight,2914.6,2914.6,218.59,291.46,97.15
1410,60,Male,174,61,Very Active,Vegetarian,20.15,healthy weight,mainten_weight,2419.31,2419.31,181.45,241.93,80.64
1411,35,Male,167,91,Moderately Active,Vegetarian,32.63,obese,loss_weight,2764.81,2264.81,276.48,207.36,92.16
1412,32,Female,180,94,Extremely Active,Vegan,29.01,overweight,loss_weight,3313.6,2813.6,331.36,248.52,110.45
1413,34,Male,197,84,Sedentary,Vegan,21.64,healthy weight,mainten_weight,2287.5,2287.5,171.56,228.75,76.25
1414,42,Female,183,82,Sedentary,Omnivore,24.49,healthy weight,mainten_weight,1911.3,1911.3,143.35,191.13,63.71
1415,47,Male,168,89,Moderately Active,Vegan,31.53,obese,loss_weight,2650.5,2150.5,265.05,198.79,88.35
1416,24,Male,166,80,Sedentary,Vegetarian,29.03,overweight,loss_weight,2067.0,1567.0,206.7,155.03,68.9
1417,41,Female,161,66,Moderately Active,Omnivore,25.46,overweight,loss_weight,2015.39,1515.39,201.54,151.15,67.18
1418,60,Male,150,57,Lightly Active,Vegetarian,25.33,overweight,loss_weight,1667.19,1167.19,166.72,125.04,55.57
1419,47,Female,188,54,Lightly Active,Vegetarian,15.28,underweight,gain_muscle,1813.62,2313.62,158.69,204.03,40.3
1420,39,Male,181,97,Lightly Active,Vegan,29.61,overweight,loss_weight,2627.97,2127.97,262.8,197.1,87.6
1421,37,Female,181,81,Moderately Active,Vegan,24.72,healthy weight,mainten_weight,2472.64,2472.64,185.45,247.26,82.42
1422,67,Male,188,72,Lightly Active,Omnivore,20.37,healthy weight,mainten_weight,2151.88,2151.88,161.39,215.19,71.73
1423,23,Female,188,56,Sedentary,Vegetarian,15.84,underweight,gain_muscle,1750.8,2250.8,153.19,196.97,38.91
1424,66,Female,177,85,Lightly Active,Vegetarian,27.13,overweight,loss_weight,2014.72,1514.72,201.47,151.1,67.16
1425,38,Female,179,65,Lightly Active,Vegan,20.29,healthy weight,mainten_weight,1949.41,1949.41,146.21,194.94,64.98
1426,46,Female,165,67,Moderately Active,Vegetarian,24.61,healthy weight,mainten_weight,2030.89,2030.89,152.32,203.09,67.7
1427,51,Male,189,60,Sedentary,Vegetarian,16.8,underweight,gain_muscle,1837.5,2337.5,160.78,206.72,40.83
1428,52,Male,191,57,Moderately Active,Vegetarian,15.62,underweight,gain_muscle,2338.56,2838.56,204.62,263.09,51.97
1429,30,Male,175,56,Very Active,Omnivore,18.29,underweight,gain_muscle,2602.59,3102.59,227.73,292.79,57.84
1430,68,Male,198,79,Lightly Active,Vegetarian,20.15,healthy weight,mainten_weight,2327.19,2327.19,174.54,232.72,77.57
1431,57,Male,185,77,Moderately Active,Omnivore,22.5,healthy weight,mainten_weight,2551.69,2551.69,191.38,255.17,85.06
1432,30,Male,180,60,Extremely Active,Vegan,18.52,healthy weight,mainten_weight,3002.0,3002.0,225.15,300.2,100.07
1433,67,Female,189,59,Sedentary,Omnivore,16.52,underweight,gain_muscle,1530.3,2030.3,133.9,172.16,34.01
1434,65,Male,156,54,Extremely Active,Vegan,22.19,healthy weight,mainten_weight,2270.5,2270.5,170.29,227.05,75.68
1435,33,Male,153,95,Very Active,Vegan,40.58,severely obese,loss_weight,3012.28,2512.28,301.23,225.92,100.41
1436,18,Male,183,71,Sedentary,Vegan,21.2,healthy weight,mainten_weight,2122.5,2122.5,159.19,212.25,70.75
1437,43,Female,194,94,Moderately Active,Omnivore,24.98,healthy weight,mainten_weight,2753.58,2753.58,206.52,275.36,91.79
1438,46,Female,192,97,Very Active,Omnivore,26.31,overweight,loss_weight,3068.78,2568.78,306.88,230.16,102.29
1439,24,Female,186,67,Sedentary,Vegan,19.37,healthy weight,mainten_weight,1861.8,1861.8,139.63,186.18,62.06
1440,23,Male,179,80,Moderately Active,Vegetarian,24.97,healthy weight,mainten_weight,2803.56,2803.56,210.27,280.36,93.45
1441,60,Female,154,89,Lightly Active,Vegan,37.53,obese,loss_weight,1913.31,1413.31,191.33,143.5,63.78
1442,18,Male,193,78,Lightly Active,Vegetarian,20.94,healthy weight,mainten_weight,2614.22,2614.22,196.07,261.42,87.14
1443,42,Female,174,83,Very Active,Vegetarian,27.41,overweight,loss_weight,2667.71,2167.71,266.77,200.08,88.92
1444,43,Female,189,67,Lightly Active,Vegan,18.76,healthy weight,mainten_weight,2028.47,2028.47,152.14,202.85,67.62
1445,36,Male,194,90,Lightly Active,Omnivore,23.91,healthy weight,mainten_weight,2664.06,2664.06,199.8,266.41,88.8
1446,57,Male,158,55,Sedentary,Omnivore,22.03,healthy weight,mainten_weight,1509.0,1509.0,113.17,150.9,50.3
1447,29,Male,164,63,Lightly Active,Vegetarian,23.42,healthy weight,mainten_weight,2083.12,2083.12,156.23,208.31,69.44
1448,34,Male,200,63,Sedentary,Omnivore,15.75,underweight,gain_muscle,2058.0,2558.0,180.07,231.53,45.73
1449,63,Male,181,59,Lightly Active,Vegetarian,18.01,underweight,gain_muscle,1940.47,2440.4700000000003,169.79,218.3,43.12
1450,49,Female,153,54,Sedentary,Omnivore,23.07,healthy weight,mainten_weight,1308.3,1308.3,98.12,130.83,43.61
1451,36,Female,183,61,Sedentary,Vegan,18.21,underweight,gain_muscle,1695.3,2195.3,148.34,190.72,37.67
1452,27,Female,172,68,Lightly Active,Vegan,22.99,healthy weight,mainten_weight,2006.12,2006.12,150.46,200.61,66.87
1453,69,Male,181,74,Moderately Active,Omnivore,22.59,healthy weight,mainten_weight,2373.44,2373.44,178.01,237.34,79.11
1454,45,Female,195,88,Lightly Active,Vegan,23.14,healthy weight,mainten_weight,2355.03,2355.03,176.63,235.5,78.5
1455,65,Female,190,78,Lightly Active,Vegetarian,21.61,healthy weight,mainten_weight,2037.06,2037.06,152.78,203.71,67.9
1456,62,Male,200,73,Very Active,Vegetarian,18.25,underweight,gain_muscle,2889.38,3389.38,252.82,325.06,64.21
1457,66,Male,161,69,Sedentary,Vegetarian,26.62,overweight,loss_weight,1645.5,1145.5,164.55,123.41,54.85
1458,36,Female,196,89,Extremely Active,Vegetarian,23.17,healthy weight,mainten_weight,3370.6,3370.6,252.79,337.06,112.35
1459,48,Male,173,82,Sedentary,Vegan,27.4,overweight,loss_weight,1999.5,1499.5,199.95,149.96,66.65
1460,31,Male,172,67,Sedentary,Vegan,22.65,healthy weight,mainten_weight,1914.0,1914.0,143.55,191.4,63.8
1461,58,Female,182,70,Sedentary,Vegan,21.13,healthy weight,mainten_weight,1663.8,1663.8,124.78,166.38,55.46
1462,64,Male,171,82,Lightly Active,Omnivore,28.04,overweight,loss_weight,2163.91,1663.9099999999999,216.39,162.29,72.13
1463,55,Male,186,75,Sedentary,Omnivore,21.68,healthy weight,mainten_weight,1971.0,1971.0,147.82,197.1,65.7
1464,55,Male,163,86,Sedentary,Omnivore,32.37,obese,loss_weight,1930.5,1430.5,193.05,144.79,64.35
1465,51,Male,165,88,Extremely Active,Vegetarian,32.32,obese,loss_weight,3156.38,2656.38,315.64,236.73,105.21
1466,32,Female,163,80,Extremely Active,Omnivore,30.11,obese,loss_weight,2845.72,2345.72,284.57,213.43,94.86
1467,34,Male,195,83,Lightly Active,Vegan,21.83,healthy weight,mainten_weight,2590.16,2590.16,194.26,259.02,86.34
1468,54,Male,187,85,Moderately Active,Vegan,24.31,healthy weight,mainten_weight,2718.31,2718.31,203.87,271.83,90.61
1469,49,Female,170,54,Sedentary,Omnivore,18.69,healthy weight,mainten_weight,1435.8,1435.8,107.68,143.58,47.86
1470,29,Male,200,87,Moderately Active,Vegan,21.75,healthy weight,mainten_weight,3069.0,3069.0,230.17,306.9,102.3
1471,70,Male,193,68,Lightly Active,Vegan,18.26,underweight,gain_muscle,2119.22,2619.22,185.43,238.41,47.09
1472,19,Female,189,59,Lightly Active,Vegan,16.52,underweight,gain_muscle,2083.47,2583.47,182.3,234.39,46.3
1473,31,Male,183,94,Sedentary,Vegan,28.07,overweight,loss_weight,2320.5,1820.5,232.05,174.04,77.35
1474,32,Female,156,59,Very Active,Omnivore,24.24,healthy weight,mainten_weight,2145.9,2145.9,160.94,214.59,71.53
1475,22,Male,196,58,Moderately Active,Omnivore,15.1,underweight,gain_muscle,2635.0,3135.0,230.56,296.44,58.56
1476,54,Female,189,50,Lightly Active,Omnivore,14.0,underweight,gain_muscle,1719.09,2219.09,150.42,193.4,38.2
1477,33,Male,168,62,Sedentary,Omnivore,21.97,healthy weight,mainten_weight,1812.0,1812.0,135.9,181.2,60.4
1478,23,Female,187,73,Lightly Active,Omnivore,20.88,healthy weight,mainten_weight,2231.28,2231.28,167.35,223.13,74.38
1479,57,Male,200,66,Moderately Active,Vegetarian,16.5,underweight,gain_muscle,2526.5,3026.5,221.07,284.23,56.14
1480,55,Male,175,87,Very Active,Omnivore,28.41,overweight,loss_weight,2921.72,2421.72,292.17,219.13,97.39
1481,19,Male,151,54,Lightly Active,Vegan,23.68,healthy weight,mainten_weight,1916.41,1916.41,143.73,191.64,63.88
1482,63,Female,153,55,Extremely Active,Vegan,23.5,healthy weight,mainten_weight,1957.47,1957.47,146.81,195.75,65.25
1483,38,Female,193,100,Lightly Active,Vegan,26.85,overweight,loss_weight,2550.97,2050.97,255.1,191.32,85.03
1484,25,Male,166,75,Moderately Active,Vegetarian,27.22,overweight,loss_weight,2584.62,2084.62,258.46,193.85,86.15
1485,38,Male,151,97,Moderately Active,Vegetarian,42.54,severely obese,loss_weight,2679.56,2179.56,267.96,200.97,89.32
1486,45,Male,179,100,Extremely Active,Omnivore,31.21,obese,loss_weight,3607.62,3107.62,360.76,270.57,120.25
1487,22,Female,200,60,Moderately Active,Omnivore,15.0,underweight,gain_muscle,2447.45,2947.45,214.15,275.34,54.39
1488,67,Female,195,68,Sedentary,Vegetarian,17.88,underweight,gain_muscle,1683.3,2183.3,147.29,189.37,37.41
1489,31,Male,161,84,Extremely Active,Omnivore,32.41,obese,loss_weight,3222.88,2722.88,322.29,241.72,107.43
1490,35,Female,157,50,Sedentary,Omnivore,20.28,healthy weight,mainten_weight,1374.3,1374.3,103.07,137.43,45.81
1491,40,Female,199,93,Lightly Active,Omnivore,23.48,healthy weight,mainten_weight,2492.53,2492.53,186.94,249.25,83.08
1492,61,Female,172,84,Lightly Active,Vegan,28.39,overweight,loss_weight,1992.38,1492.38,199.24,149.43,66.41
1493,42,Male,162,59,Moderately Active,Omnivore,22.48,healthy weight,mainten_weight,2166.12,2166.12,162.46,216.61,72.2
1494,54,Female,184,75,Very Active,Vegan,22.15,healthy weight,mainten_weight,2534.03,2534.03,190.05,253.4,84.47
1495,54,Male,193,54,Lightly Active,Vegan,14.5,underweight,gain_muscle,2036.72,2536.7200000000003,178.21,229.13,45.26
1496,47,Female,169,63,Very Active,Vegan,22.06,healthy weight,mainten_weight,2225.68,2225.68,166.93,222.57,74.19
1497,27,Female,175,58,Very Active,Omnivore,18.94,healthy weight,mainten_weight,2376.62,2376.62,178.25,237.66,79.22
1498,20,Male,180,63,Lightly Active,Vegan,19.44,healthy weight,mainten_weight,2282.5,2282.5,171.19,228.25,76.08
1499,21,Female,160,95,Lightly Active,Omnivore,37.11,obese,loss_weight,2315.5,1815.5,231.55,173.66,77.18
1500,32,Female,166,74,Extremely Active,Vegetarian,26.85,overweight,loss_weight,2767.35,2267.35,276.74,207.55,92.24
1501,49,Male,172,70,Very Active,Vegetarian,23.66,healthy weight,mainten_weight,2647.88,2647.88,198.59,264.79,88.26
1502,64,Male,181,83,Moderately Active,Omnivore,25.34,overweight,loss_weight,2551.69,2051.69,255.17,191.38,85.06
1503,38,Female,182,53,Sedentary,Omnivore,16.0,underweight,gain_muscle,1579.8,2079.8,138.23,177.73,35.11
1504,18,Female,152,56,Moderately Active,Vegetarian,24.24,healthy weight,mainten_weight,1951.45,1951.45,146.36,195.15,65.05
1505,56,Female,163,81,Lightly Active,Vegan,30.49,obese,loss_weight,1908.16,1408.16,190.82,143.11,63.61
1506,67,Male,167,85,Sedentary,Omnivore,30.48,obese,loss_weight,1876.5,1376.5,187.65,140.74,62.55
1507,39,Female,153,51,Extremely Active,Vegan,21.79,healthy weight,mainten_weight,2109.47,2109.47,158.21,210.95,70.32
1508,66,Male,178,69,Sedentary,Omnivore,21.78,healthy weight,mainten_weight,1773.0,1773.0,132.97,177.3,59.1
1509,24,Male,176,88,Sedentary,Omnivore,28.41,overweight,loss_weight,2238.0,1738.0,223.8,167.85,74.6
1510,34,Male,195,50,Extremely Active,Vegan,13.15,underweight,gain_muscle,2952.12,3452.12,258.31,332.11,65.6
1511,43,Female,158,74,Extremely Active,Vegan,29.64,overweight,loss_weight,2567.85,2067.85,256.79,192.59,85.59
1512,21,Female,153,56,Sedentary,Omnivore,23.92,healthy weight,mainten_weight,1500.3,1500.3,112.52,150.03,50.01
1513,28,Male,196,94,Extremely Active,Vegan,24.47,healthy weight,mainten_weight,3857.0,3857.0,289.27,385.7,128.57
